ward_id,ward_name,date,tmax_adj_c,rh_mean_pct,wbgt_peak_c,hi_peak_c,hazard_score,risk_score,uhi_delta_c,vulnerability,population,risk_band,risk_colour,exposed_population,relative_risk,excess_deaths_per_day,run_at
111,Ward 111,2026-09-08,32.62,82.31,31.51,41.92,48.0,36.2,1.82,45.5,38647,Caution,Yellow,13990.0,1.12,0.09,2026-09-04T18:06:16
122,Ward 122,2026-09-08,32.45,82.31,31.54,41.48,48.3,36.1,1.55,43.9,39198,Caution,Yellow,14150.0,1.12,0.09,2026-09-04T18:06:16
92,Ward 92,2026-09-08,33.04,78.94,31.47,42.04,47.6,35.8,2.14,44.8,36450,Caution,Yellow,13049.0,1.12,0.09,2026-09-04T18:06:16
110,Ward 110,2026-09-08,32.53,82.74,31.46,41.76,47.5,35.7,1.73,44.7,27470,Caution,Yellow,9807.0,1.12,0.06,2026-09-04T18:06:16
106,Ward 106,2026-09-08,32.9,79.58,31.4,41.83,46.8,35.4,2.0,46.1,40618,Caution,Yellow,14379.0,1.12,0.09,2026-09-04T18:06:16
107,Ward 107,2026-09-08,32.8,80.04,31.35,41.7,46.3,35.4,1.9,47.8,54260,Caution,Yellow,19208.0,1.12,0.12,2026-09-04T18:06:16
57,Ward 57,2026-09-08,32.62,80.88,31.26,41.44,45.4,35.3,1.72,50.6,49856,Caution,Yellow,17599.0,1.11,0.11,2026-09-04T18:06:16
126,Ward 126,2026-09-08,32.32,82.91,31.47,41.28,47.6,35.0,1.42,41.4,31631,Caution,Yellow,11071.0,1.12,0.07,2026-09-04T18:06:16
46,Ward 46,2026-09-08,32.23,82.98,31.23,41.02,45.1,34.7,1.03,48.6,12823,Caution,Yellow,4450.0,1.11,0.03,2026-09-04T18:06:16
74,Ward 74,2026-09-08,32.41,82.13,31.32,41.28,46.0,34.6,1.21,45.1,42176,Caution,Yellow,14593.0,1.11,0.09,2026-09-04T18:06:16
97,Ward 97,2026-09-08,32.25,83.27,31.44,41.19,47.3,34.0,1.35,37.4,37199,Caution,Yellow,12648.0,1.12,0.09,2026-09-04T18:06:16
109,Ward 109,2026-09-08,31.94,85.62,31.17,40.89,44.5,33.7,1.14,46.2,64567,Caution,Yellow,21759.0,1.11,0.14,2026-09-04T18:06:16
33,Ward 33,2026-09-08,32.59,81.01,31.25,41.39,45.3,33.6,1.69,42.5,45919,Caution,Yellow,15429.0,1.11,0.1,2026-09-04T18:06:16
58,Ward 58,2026-09-08,31.85,84.55,30.88,40.29,41.6,32.6,0.95,51.8,88465,Caution,Yellow,28840.0,1.1,0.18,2026-09-04T18:06:16
87,Ward 87,2026-09-08,32.25,82.89,31.24,41.04,45.2,32.6,1.05,38.2,12675,Caution,Yellow,4132.0,1.11,0.03,2026-09-04T18:06:16
80,Ward 80,2026-09-08,31.24,87.89,30.74,39.49,40.2,31.4,0.04,51.2,31094,Caution,Yellow,9764.0,1.1,0.06,2026-09-04T18:06:16
94,Ward 94,2026-09-08,31.47,87.12,31.06,40.01,43.4,30.6,0.57,34.3,27469,Caution,Yellow,8406.0,1.11,0.06,2026-09-04T18:06:16
90,Ward 90,2026-09-08,31.65,85.82,30.94,40.13,42.2,30.1,0.45,36.3,18857,Caution,Yellow,5676.0,1.1,0.04,2026-09-04T18:06:16
63,Ward 63,2026-09-08,31.28,87.67,30.76,39.54,40.4,29.7,0.08,41.1,24387,Caution,Yellow,7243.0,1.1,0.05,2026-09-04T18:06:16
108,Ward 108,2026-09-08,31.26,87.5,30.59,39.38,38.8,29.1,0.36,44.3,64777,Caution,Yellow,18850.0,1.09,0.12,2026-09-04T18:06:16
